Id,Score,Probability,Expected_Loss,Actual,Decision,Total_Delinquencies,Delinquency_Segment
14329,598.0501969449616,0.05218377709388733,313.102662563324,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
73023,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
136915,561.2095391374235,0.11423549801111221,685.4129880666733,0,Auto-Approve,1.574786761227209,Low Delinquencies (1-2)
138063,602.9125272500714,0.04689863696694374,281.39182180166245,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
122843,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
43944,575.9057182338308,0.08411215245723724,504.67291474342346,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
92013,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
121545,561.2095391374235,0.11423549801111221,685.4129880666733,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
70885,583.9895403001943,0.07079645991325378,424.7787594795227,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
44464,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
83024,565.1239176631906,0.10539846122264862,632.3907673358917,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
143764,646.2970616329293,0.017738359048962593,106.43015429377554,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
81790,561.2095391374235,0.11423549801111221,685.4129880666733,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
17115,516.8341799917454,0.26446279883384705,1586.776793003082,1,Manual Review,1.574786761227209,Low Delinquencies (1-2)
2564,513.531658421882,0.2795698940753937,1677.4193644523618,0,Manual Review,3.531382427200317,High Delinquencies (3+)
149865,602.9125272500714,0.04689863696694374,281.39182180166245,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
5240,561.2095391374235,0.11423549801111221,685.4129880666733,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
49750,602.9125272500714,0.04689863696694374,281.39182180166245,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
73442,631.1242405010881,0.02500000037252903,150.00000223517418,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
108574,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
139819,681.7946117220525,0.00788954645395279,47.337278723716736,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
93920,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
20708,578.809270889197,0.07908611744642258,474.5167046785354,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
122033,628.8457752343782,0.02631578966975212,157.89473801851273,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
22925,520.6843141353413,0.24752475321292877,1485.1485192775726,0,Manual Review,1.574786761227209,Low Delinquencies (1-2)
561,646.2970616329293,0.017738359048962593,106.43015429377554,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
6442,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
15882,561.2095391374235,0.11423549801111221,685.4129880666733,0,Auto-Approve,1.574786761227209,Low Delinquencies (1-2)
69780,640.1754070737758,0.020378457382321358,122.27074429392815,1,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
119936,550.5333055282697,0.14166666567325592,849.9999940395354,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
36111,561.2095391374235,0.11423549801111221,685.4129880666733,0,Auto-Approve,1.574786761227209,Low Delinquencies (1-2)
64255,536.4639908435206,0.1859649121761322,1115.7894730567932,1,Auto-Approve,1.574786761227209,Low Delinquencies (1-2)
141832,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
5216,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
131265,576.3451217486806,0.0833333358168602,500.0000149011612,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
42848,871.1892176816345,0.0,0.0,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
62083,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
56865,578.809270889197,0.07908611744642258,474.5167046785354,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
77436,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
101783,561.2095391374235,0.11423549801111221,685.4129880666733,0,Auto-Approve,2.553084594213763,High Delinquencies (3+)
75034,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
11547,629.454205011187,0.025957973673939705,155.74784204363823,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
74850,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
95210,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
15716,629.454205011187,0.025957973673939705,155.74784204363823,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
92798,602.9125272500714,0.04689863696694374,281.39182180166245,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
25337,579.972105874149,0.0771513357758522,462.9080146551132,1,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
92085,646.2970616329293,0.017738359048962593,106.43015429377554,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
85452,536.4639908435206,0.1859649121761322,1115.7894730567932,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
137297,629.454205011187,0.025957973673939705,155.74784204363823,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
102023,646.2970616329293,0.017738359048962593,106.43015429377554,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
82379,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
138069,646.2970616329293,0.017738359048962593,106.43015429377554,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
98001,629.454205011187,0.025957973673939705,155.74784204363823,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
139524,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
102232,415.9364099205111,0.7872340679168701,4723.404407501221,1,Decline,5.4879780931734246,High Delinquencies (3+)
652,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
73171,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
28256,598.0501969449616,0.05218377709388733,313.102662563324,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
60352,458.66695182505873,0.5795795917510986,3477.477550506592,0,Manual Review,3.531382427200317,High Delinquencies (3+)
82794,598.0501969449616,0.05218377709388733,313.102662563324,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
141489,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
11777,646.2970616329293,0.017738359048962593,106.43015429377554,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
79806,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
60952,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
36136,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
83635,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
122548,690.9852984713959,0.00638977624475956,38.33865746855736,1,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
101687,536.4639908435206,0.1859649121761322,1115.7894730567932,0,Auto-Approve,1.574786761227209,Low Delinquencies (1-2)
141545,487.5940129347316,0.4140350818634033,2484.21049118042,1,Manual Review,1.574786761227209,Low Delinquencies (1-2)
40190,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
31924,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
61710,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
89588,458.66695182505873,0.5795795917510986,3477.477550506592,0,Manual Review,5.4879780931734246,High Delinquencies (3+)
132026,599.771604120198,0.05025125667452812,301.50754004716873,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
28698,599.771604120198,0.05025125667452812,301.50754004716873,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
39934,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
148268,704.0581834940307,0.004731861408799887,28.39116845279932,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
21444,646.2970616329293,0.017738359048962593,106.43015429377554,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
97992,598.0501969449616,0.05218377709388733,313.102662563324,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
142152,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
135901,598.0501969449616,0.05218377709388733,313.102662563324,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
81963,489.06808839146623,0.4057970941066742,2434.782564640045,0,Manual Review,3.531382427200317,High Delinquencies (3+)
83994,602.9125272500714,0.04689863696694374,281.39182180166245,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
24013,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
86792,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
68830,704.0581834940307,0.004731861408799887,28.39116845279932,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
145416,599.771604120198,0.05025125667452812,301.50754004716873,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
132427,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
121579,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
23465,415.9364099205111,0.7872340679168701,4723.404407501221,1,Decline,6.4662759261599785,High Delinquencies (3+)
79150,513.531658421882,0.2795698940753937,1677.4193644523618,0,Manual Review,3.531382427200317,High Delinquencies (3+)
84937,578.809270889197,0.07908611744642258,474.5167046785354,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
100028,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
126045,615.1285747213171,0.03577817603945732,214.66905623674393,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
126574,516.8341799917454,0.26446279883384705,1586.776793003082,1,Manual Review,2.553084594213763,High Delinquencies (3+)
125531,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
142476,578.809270889197,0.07908611744642258,474.5167046785354,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
103706,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
117092,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
99359,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
2150,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
110340,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
96083,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
142735,448.5414347826931,0.6352941393852234,3811.7648363113403,1,Manual Review,4.509680260186871,High Delinquencies (3+)
93337,629.454205011187,0.025957973673939705,155.74784204363823,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
31844,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
17136,681.7946117220525,0.00788954645395279,47.337278723716736,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
19121,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
108354,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
2166,598.0501969449616,0.05218377709388733,313.102662563324,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
149062,536.4639908435206,0.1859649121761322,1115.7894730567932,0,Auto-Approve,1.574786761227209,Low Delinquencies (1-2)
58347,681.7946117220525,0.00788954645395279,47.337278723716736,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
139661,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
11201,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
130565,576.3451217486806,0.0833333358168602,500.0000149011612,0,Auto-Approve,1.574786761227209,Low Delinquencies (1-2)
26326,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
106169,629.454205011187,0.025957973673939705,155.74784204363823,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
114017,629.454205011187,0.025957973673939705,155.74784204363823,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
107876,575.9057182338308,0.08411215245723724,504.67291474342346,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
18374,703.7958895865922,0.00476048793643713,28.56292761862278,1,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
54260,599.771604120198,0.05025125667452812,301.50754004716873,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
46373,629.454205011187,0.025957973673939705,155.74784204363823,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
63743,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
20880,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
132556,602.9125272500714,0.04689863696694374,281.39182180166245,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
139885,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
123802,628.8457752343782,0.02631578966975212,157.89473801851273,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
2927,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
70288,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
77632,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
91519,704.0581834940307,0.004731861408799887,28.39116845279932,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
143907,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
120586,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
94072,704.0581834940307,0.004731861408799887,28.39116845279932,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
115463,561.2095391374235,0.11423549801111221,685.4129880666733,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
98389,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
96581,646.2970616329293,0.017738359048962593,106.43015429377554,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
140877,615.1285747213171,0.03577817603945732,214.66905623674393,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
25577,615.1285747213171,0.03577817603945732,214.66905623674393,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
5511,579.972105874149,0.0771513357758522,462.9080146551132,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
3246,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
106310,474.8666431756952,0.48669201135635376,2920.1520681381226,0,Manual Review,2.553084594213763,High Delinquencies (3+)
3333,487.5940129347316,0.4140350818634033,2484.21049118042,0,Manual Review,0.5964889282406552,Low Delinquencies (1-2)
39294,487.5940129347316,0.4140350818634033,2484.21049118042,0,Manual Review,2.553084594213763,High Delinquencies (3+)
63789,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
11393,598.0501969449616,0.05218377709388733,313.102662563324,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
41456,458.66695182505873,0.5795795917510986,3477.477550506592,0,Manual Review,4.509680260186871,High Delinquencies (3+)
39169,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
130054,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
59972,474.8666431756952,0.48669201135635376,2920.1520681381226,0,Manual Review,2.553084594213763,High Delinquencies (3+)
125616,646.2970616329293,0.017738359048962593,106.43015429377554,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
6775,500.17914007903266,0.34567901492118835,2074.07408952713,0,Manual Review,2.553084594213763,High Delinquencies (3+)
137140,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
76289,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
28690,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
123158,704.0581834940307,0.004731861408799887,28.39116845279932,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
68246,690.9852984713959,0.00638977624475956,38.33865746855736,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
145898,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
11507,704.0581834940307,0.004731861408799887,28.39116845279932,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
82637,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
87252,528.6925803161123,0.21468926966190338,1288.13561797142,1,Manual Review,0.5964889282406552,Low Delinquencies (1-2)
131404,516.8341799917454,0.26446279883384705,1586.776793003082,0,Manual Review,3.531382427200317,High Delinquencies (3+)
1076,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
53793,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
90452,561.2095391374235,0.11423549801111221,685.4129880666733,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
10653,646.2970616329293,0.017738359048962593,106.43015429377554,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
100426,561.2095391374235,0.11423549801111221,685.4129880666733,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
6984,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
28310,474.8666431756952,0.48669201135635376,2920.1520681381226,1,Manual Review,1.574786761227209,Low Delinquencies (1-2)
60763,681.7946117220525,0.00788954645395279,47.337278723716736,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
96389,598.0501969449616,0.05218377709388733,313.102662563324,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
32327,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
122444,646.2970616329293,0.017738359048962593,106.43015429377554,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
37045,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
104856,487.5940129347316,0.4140350818634033,2484.21049118042,0,Manual Review,6.4662759261599785,High Delinquencies (3+)
118045,629.454205011187,0.025957973673939705,155.74784204363823,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
54338,629.454205011187,0.025957973673939705,155.74784204363823,1,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
9216,475.61856283494245,0.48235294222831726,2894.1176533699036,0,Manual Review,3.531382427200317,High Delinquencies (3+)
100067,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
42853,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
13632,561.2095391374235,0.11423549801111221,685.4129880666733,1,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
108433,529.5623000796503,0.21132075786590576,1267.9245471954346,0,Manual Review,0.5964889282406552,Low Delinquencies (1-2)
76225,578.809270889197,0.07908611744642258,474.5167046785354,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
98489,474.8666431756952,0.48669201135635376,2920.1520681381226,0,Manual Review,1.574786761227209,Low Delinquencies (1-2)
30575,690.9852984713959,0.00638977624475956,38.33865746855736,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
100256,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
25295,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
30974,615.1285747213171,0.03577817603945732,214.66905623674393,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
125975,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
121268,615.1285747213171,0.03577817603945732,214.66905623674393,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
129329,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
64769,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
127020,615.1285747213171,0.03577817603945732,214.66905623674393,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
104900,640.1754070737758,0.020378457382321358,122.27074429392815,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
61401,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
125715,565.1239176631906,0.10539846122264862,632.3907673358917,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
32579,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
79011,629.454205011187,0.025957973673939705,155.74784204363823,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
18835,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
91130,579.972105874149,0.0771513357758522,462.9080146551132,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
50201,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
90204,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
72550,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
98974,629.454205011187,0.025957973673939705,155.74784204363823,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
57616,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
7960,550.5333055282697,0.14166666567325592,849.9999940395354,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
108721,602.9125272500714,0.04689863696694374,281.39182180166245,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
78372,598.0501969449616,0.05218377709388733,313.102662563324,0,Auto-Approve,0.5964889282406552,Low Delinquencies (1-2)
36087,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
51176,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
14527,629.454205011187,0.025957973673939705,155.74784204363823,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
20646,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
111344,598.0501969449616,0.05218377709388733,313.102662563324,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
74580,703.7958895865922,0.00476048793643713,28.56292761862278,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
117792,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
94349,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
34611,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
135824,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
133036,528.6925803161123,0.21468926966190338,1288.13561797142,0,Manual Review,0.5964889282406552,Low Delinquencies (1-2)
137395,528.6925803161123,0.21468926966190338,1288.13561797142,0,Manual Review,1.574786761227209,Low Delinquencies (1-2)
18393,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
95755,602.9125272500714,0.04689863696694374,281.39182180166245,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
91476,681.7946117220525,0.00788954645395279,47.337278723716736,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
113573,657.1131643043476,0.013870364986360073,83.22218991816044,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
72459,602.9125272500714,0.04689863696694374,281.39182180166245,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
99430,602.9125272500714,0.04689863696694374,281.39182180166245,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
1741,674.0785712852969,0.009414758533239365,56.48855119943619,0,Auto-Approve,-0.3818089047458986,Low Delinquencies (1-2)
